title,url,video_id,tier,top
"Doja Cat - Like That ft. Gucci Mane",https://www.youtube.com/watch?v=CWHtRDJlCfM,CWHtRDJlCfM,Diamond,0
"Doja Cat - Need To Know",https://www.youtube.com/watch?v=BsvD2VDx9Dw,BsvD2VDx9Dw,Diamond,0
"Doja Cat - Paint The Town Red",https://www.youtube.com/watch?v=_-WXys-oye4,_-WXys-oye4,Diamond,0
"Doja Cat - Rules",https://www.youtube.com/watch?v=GnTL0vJoaEI,GnTL0vJoaEI,Diamond,0
"Doja Cat - Say So",https://www.youtube.com/watch?v=gWbhVZoNwmw,gWbhVZoNwmw,Diamond,0
"Doja Cat - Streets",https://www.youtube.com/watch?v=XLhKSSnoWkM,XLhKSSnoWkM,Diamond,14
"Doja Cat - Woman",https://www.youtube.com/watch?v=WU-LPVzNCSI,WU-LPVzNCSI,Diamond,0
"Doja Cat & Gucci Mane Type Beat - LIKE THAT",https://www.youtube.com/watch?v=w8AurbmEA44,w8AurbmEA44,Diamond,0
"Doja Cat & The Weeknd - You Right",https://www.youtube.com/watch?v=zJQpOMC_nA4,zJQpOMC_nA4,Diamond,0
"Doja Cat Type Beat - No Drama",https://www.youtube.com/watch?v=gaigYP8T35Y,gaigYP8T35Y,Diamond,0
"Doja Cat Type Beat - Streets",https://www.youtube.com/watch?v=gUTvqxt77UE,gUTvqxt77UE,Diamond,0
"Don Toliver - Embarrassed ft. Travis Scott",https://www.youtube.com/watch?v=Mz_g4sr_jA0,Mz_g4sr_jA0,Diamond,0
"Don Toliver - Flocky Flocky ft. Travis Scott",https://www.youtube.com/watch?v=42pb6j3xUx0,42pb6j3xUx0,Diamond,0
"Don Toliver - FWU",https://www.youtube.com/watch?v=LCL35ZHic2w,LCL35ZHic2w,Diamond,0
"Don Toliver - Tiramisu",https://www.youtube.com/watch?v=2NwHeGqJejg,2NwHeGqJejg,Gold,0
"Don Toliver - You ft. Travis Scott",https://www.youtube.com/watch?v=CqT_2nO0eA8,CqT_2nO0eA8,Diamond,9
"Drake - 8AM In Charlotte",https://www.youtube.com/watch?v=0m_kFc-0Rfg,0m_kFc-0Rfg,Diamond,0
"Drake - A Keeper",https://www.youtube.com/watch?v=9HOALK3Sbws,9HOALK3Sbws,Diamond,0
"Drake - Champagne Poetry Pt. 1",https://www.youtube.com/watch?v=R77AMRZ6aL8,R77AMRZ6aL8,Diamond,0
"Drake - Chicago Freestyle",https://www.youtube.com/watch?v=wvbdrNy8e-8,wvbdrNy8e-8,Diamond,0
"Drake - Desires ft. Future",https://www.youtube.com/watch?v=cQTCPdHczVQ,cQTCPdHczVQ,Diamond,0
"Drake - Evil Ways ft. J Cole",https://www.youtube.com/watch?v=dmSLngYXE44,dmSLngYXE44,Diamond,0
"Drake - Fair Trade ft. Travis Scott",https://www.youtube.com/watch?v=oOt0Icze52Y,oOt0Icze52Y,Diamond,0
"Drake - Family Matters",https://www.youtube.com/watch?v=TTQKlRqYW5Q,TTQKlRqYW5Q,Diamond,0
"Drake - First Person Shooter ft. J Cole",https://www.youtube.com/watch?v=Ss4AFZD96uk,Ss4AFZD96uk,Diamond,0
"Drake - Girls Want Girls ft. Lil Baby",https://www.youtube.com/watch?v=n0CPXYNxadc,n0CPXYNxadc,Diamond,0
"Drake - Jimmy Cooks ft. 21 Savage",https://www.youtube.com/watch?v=ZYzYEQwbVZE,ZYzYEQwbVZE,Diamond,7
"Drake - Knife Talk ft. 21 Savage, Project Pat",https://www.youtube.com/watch?v=b80ux4eSpmw,b80ux4eSpmw,Diamond,0
"Drake - Laugh Now Cry Later ft. Lil Durk",https://www.youtube.com/watch?v=Nu7pKveJC7A,Nu7pKveJC7A,Diamond,0
"Drake - Lemon Pepper Freestyle ft. Rick Ross",https://www.youtube.com/watch?v=4hfJW6hLeMw,4hfJW6hLeMw,Diamond,0
"Drake - Not You Too ft. Chris Brown",https://www.youtube.com/watch?v=7ZdkJGZs1a8,7ZdkJGZs1a8,Diamond,0
"Drake - Pain 1993 ft. Playboi Carti",https://www.youtube.com/watch?v=rSDlKosF5w8,rSDlKosF5w8,Diamond,0
"Drake - Papi's Home",https://www.youtube.com/watch?v=GSO05vXvml8,GSO05vXvml8,Diamond,0
"Drake - Push Ups",https://www.youtube.com/watch?v=x5mahyJoC4M,x5mahyJoC4M,Diamond,0
"Drake - Search & Rescue",https://www.youtube.com/watch?v=rc6UnY7Nhgc,rc6UnY7Nhgc,Diamond,0
"Drake - Toosie Slide",https://www.youtube.com/watch?v=tPFVs64CjhA,tPFVs64CjhA,Diamond,0
"Drake - War",https://www.youtube.com/watch?v=OqVIq4s3cGU,OqVIq4s3cGU,Diamond,0
"Drake - What Would Pluto Do",https://www.youtube.com/watch?v=4v4S0OpGa4s,4v4S0OpGa4s,Diamond,0
"Drake - What's Next",https://www.youtube.com/watch?v=mB-bzpfjfPI,mB-bzpfjfPI,Diamond,0
"Drake - When To Say When",https://www.youtube.com/watch?v=eOfTVfttatg,eOfTVfttatg,Diamond,0
"Drake & 21 Savage - Major Distribution",https://www.youtube.com/watch?v=KzQnTcyrsXA,KzQnTcyrsXA,Diamond,0
"Drake & 21 Savage - On BS",https://www.youtube.com/watch?v=XOQDQEFJeS0,XOQDQEFJeS0,Diamond,0
"Drake & 21 Savage - Pussy & Millions",https://www.youtube.com/watch?v=fp7pla2Zddc,fp7pla2Zddc,Diamond,0
"Drake & 21 Savage - Rich Flex",https://www.youtube.com/watch?v=zh7s_GKCfkQ,zh7s_GKCfkQ,Diamond,0
"Drake & 21 Savage - Spin Bout U",https://www.youtube.com/watch?v=F8Rg8U0noE4,F8Rg8U0noE4,Diamond,0
"Drake & PARTYNEXTDOOR - NOKIA",https://www.youtube.com/watch?v=eqrKkZTF5Jk,eqrKkZTF5Jk,Diamond,3
"Drake & SZA - Slime You Out",https://www.youtube.com/watch?v=TJYnv_LWowk,TJYnv_LWowk,Diamond,0
"Drake & Yeat - DOG HOUSE",https://www.youtube.com/watch?v=pCaGRsFFPlw,pCaGRsFFPlw,Gold,0
"Drake Type Beat - Greece",https://www.youtube.com/watch?v=PpWt2CxdNHc,PpWt2CxdNHc,Diamond,0
"Drake Type Beat - Laugh Now Cry Later",https://www.youtube.com/watch?v=dkm2zuVT0fY,dkm2zuVT0fY,Diamond,0
"Drake Type Beat - Life Is Good",https://www.youtube.com/watch?v=fUhPwpreX60,fUhPwpreX60,Diamond,0
"Drake Type Beat - Popstar",https://www.youtube.com/watch?v=3HRQrm6CVj8,3HRQrm6CVj8,Diamond,0
"Dua Lipa - Don't Start Now",https://www.youtube.com/watch?v=fEVVyGQGg4s,fEVVyGQGg4s,Diamond,0
"Dua Lipa - Physical",https://www.youtube.com/watch?v=t15RQpuZ9p8,t15RQpuZ9p8,Diamond,0
"Dua Lipa - Swan Song",https://www.youtube.com/watch?v=3SHE3zdiqnc,3SHE3zdiqnc,Diamond,0
"Ed Sheeran - 2step ft. Lil Baby",https://www.youtube.com/watch?v=F0j0e8MrmLE,F0j0e8MrmLE,Diamond,0
"Ed Sheeran & Justin Bieber - I Don't Care",https://www.youtube.com/watch?v=bbpUaiEzupY,bbpUaiEzupY,Diamond,0
"Ed Sheeran & Travis Scott - Antisocial",https://www.youtube.com/watch?v=E5L4ZdUIl6E,E5L4ZdUIl6E,Diamond,0
"Eminem - Darkness",https://www.youtube.com/watch?v=j_3Op8QfInQ,j_3Op8QfInQ,Diamond,0
"Eminem - GNAT Part 1",https://www.youtube.com/watch?v=xjLid-qji8E,xjLid-qji8E,Diamond,0
"Eminem - GNAT Part 2",https://www.youtube.com/watch?v=BE5jfmPeKFg,BE5jfmPeKFg,Diamond,0
"Eminem - GNAT Part 3",https://www.youtube.com/watch?v=0alcb70saVY,0alcb70saVY,Diamond,0
"Eminem - Godzilla ft. Juice WRLD",https://www.youtube.com/watch?v=7mYi4kMUp3g,7mYi4kMUp3g,Diamond,0
"Eminem - Houdini",https://www.youtube.com/watch?v=gxDKK8qb46E,gxDKK8qb46E,Diamond,5
"Eminem - Renaissance",https://www.youtube.com/watch?v=WaMC1uiSDPg,WaMC1uiSDPg,Diamond,0
"Eminem & 50 Cent - Is This Love",https://www.youtube.com/watch?v=DEo7hFFfw90,DEo7hFFfw90,Diamond,0
"Eminem & Snoop Dogg - From The D 2 The LBC",https://www.youtube.com/watch?v=9d932x620tI,9d932x620tI,Diamond,0
"EST Gee - Backstage Passes ft. Jack Harlow",https://www.youtube.com/watch?v=kcMz1rgtenk,kcMz1rgtenk,Diamond,0
"EST Gee - BLOW UP",https://www.youtube.com/watch?v=rKF6SyjEtZA,rKF6SyjEtZA,Diamond,0
"EST Gee - In Town ft. Lil Durk",https://www.youtube.com/watch?v=a8LpOuJllmg,a8LpOuJllmg,Diamond,0
"Fat Joe & Dre & Lil Wayne - Pullin",https://www.youtube.com/watch?v=PnjhVrCIGkQ,PnjhVrCIGkQ,Diamond,0
"Fat Joe, Cardi B, Anuel AA - YES",https://www.youtube.com/watch?v=QZbw66Filj4,QZbw66Filj4,Diamond,0
"Fat Joe, Dre - Lord Above ft. Eminem",https://www.youtube.com/watch?v=5soQP-TFU54,5soQP-TFU54,Diamond,0
"Finesse2Tymes - Humble",https://www.youtube.com/watch?v=jO3QewyiqNI,jO3QewyiqNI,Diamond,0
"Foolio - List Of Dead Opps",https://www.youtube.com/watch?v=fUkcn2XYSgw,fUkcn2XYSgw,Diamond,0
"Foolio - Stranded & Abandoned",https://www.youtube.com/watch?v=f-iGAiluVY4,f-iGAiluVY4,Diamond,0
"Fredo Bang - Bang Man",https://www.youtube.com/watch?v=P3-tlteTlqY,P3-tlteTlqY,Diamond,0
"Fredo Bang - Click Up",https://www.youtube.com/watch?v=7AGjaMV0s5o,7AGjaMV0s5o,Diamond,0
"Fredo Bang - Don't Miss",https://www.youtube.com/watch?v=RnEQj5CX0D4,RnEQj5CX0D4,Diamond,0
"Fredo Bang - Fool 4 Love",https://www.youtube.com/watch?v=Tdg03SiiJTg,Tdg03SiiJTg,Diamond,0
"Fredo Bang - Top ft. Lil Durk",https://www.youtube.com/watch?v=ZXov-oByK54,ZXov-oByK54,Diamond,0
"Freestyle Type Beat - 700",https://www.youtube.com/watch?v=YlIi1Zw8dE4,YlIi1Zw8dE4,Diamond,0
"Freestyle Type Beat - I Can't Breathe",https://www.youtube.com/watch?v=z2mIfY4T_Ro,z2mIfY4T_Ro,Diamond,0
"Freestyle Type Beat - I Got You",https://www.youtube.com/watch?v=mT9xB_aOcBk,mT9xB_aOcBk,Diamond,0
"Freestyle Type Beat - Killa Bae",https://www.youtube.com/watch?v=07PI5f1_f1A,07PI5f1_f1A,Diamond,0
"Freestyle Type Beat - Legendary",https://www.youtube.com/watch?v=Hv3v19mjWeY,hv3v19mjWeY,Diamond,0
"French Montana - Bag Season ft. Lil Tjay",https://www.youtube.com/watch?v=61EN8T86NMg,61EN8T86NMg,Diamond,0
"French Montana - Double G ft. Pop Smoke",https://www.youtube.com/watch?v=eUiHffix9FY,eUiHffix9FY,Diamond,0
"French Montana - FWMGAB",https://www.youtube.com/watch?v=vZCis8z6Bi0,vZCis8z6Bi0,Diamond,0
"French Montana - Handstand ft. Doja Cat & Saweetie",https://www.youtube.com/watch?v=K4i_Fdt_PGM,K4i_Fdt_PGM,Diamond,0
"French Montana - Hot Boy Bling ft. Jack Harlow & Lil Durk",https://www.youtube.com/watch?v=H47Vt-ceRyk,h47Vt-ceRyk,Diamond,0
"French Montana - I Don't Really Care",https://www.youtube.com/watch?v=7or8kHOhwnM,7or8kHOhwnM,Diamond,0
"French Montana - Slide ft. Blueface",https://www.youtube.com/watch?v=R573mlQqdyc,R573mlQqdyc,Diamond,0
"French Montana - Writing on the Wall ft Post Malone, Cardi B",https://www.youtube.com/watch?v=BT9kpaQGPjg,BT9kpaQGPjg,Diamond,0
"Funk Flex & King Von - Lurkin",https://www.youtube.com/watch?v=x6QCMwFdiow,x6QCMwFdiow,Diamond,0
"Future - Crushed Up",https://www.youtube.com/watch?v=AJTZdJu_1Oo,AJTZdJu_1Oo,Diamond,0
"Future - I'M ON ONE ft. Drake",https://www.youtube.com/watch?v=ESvRA9YORuM,ESvRA9YORuM,Diamond,0
"Future - Life Is Good ft. Drake",https://www.youtube.com/watch?v=nvyQU9fy7V0,nvyQU9fy7V0,Diamond,0
"Future - PLUTOSKI (FL Studio Remake +  FLP)",https://www.youtube.com/watch?v=01-TxPGOcv8,01-TxPGOcv8,Diamond,0
"Future - Solitaires ft. Travis Scott",https://www.youtube.com/watch?v=yp_VkAAMy8s,yp_VkAAMy8s,Diamond,0
"Future - Worst Day",https://www.youtube.com/watch?v=T11DEZNuzDw,T11DEZNuzDw,Diamond,0
"Future & Lil Uzi Vert - Drankin N Smokin",https://www.youtube.com/watch?v=LJcEAhgrdJ4,LJcEAhgrdJ4,Diamond,0
"Future & Lil Uzi Vert - Over Your Head 2020",https://www.youtube.com/watch?v=f2bpRSjnNLw,f2bpRSjnNLw,Diamond,0
"Future & Lil Uzi Vert - That's It",https://www.youtube.com/watch?v=Y_Ngc_3C1q8,Y_Ngc_3C1q8,Diamond,0
"Future & Metro Boomin - Like That ft. Kendrick Lamar",https://www.youtube.com/watch?v=zpS2KyzrpFc,zpS2KyzrpFc,Diamond,0
"Future & Metro Boomin - Type Shit ft. Travis Scott & Playboi Carti",https://www.youtube.com/watch?v=yF6HAM5sbTY,yF6HAM5sbTY,Diamond,0
"Future & Metro Boomin - Young Metro ft. The Weeknd",https://www.youtube.com/watch?v=HcMJfhfnk_Y,hcMJfhfnk_Y,Diamond,0
"G Herbo - Cry No More ft. Polo G & Lil Tjay",https://www.youtube.com/watch?v=WgGgvbA8D6I,WgGgvbA8D6I,Diamond,0
"G Herbo - I Don't Wanna Die",https://www.youtube.com/watch?v=4JwdRbDBR7Q,4JwdRbDBR7Q,Diamond,0
"G Herbo - Statement",https://www.youtube.com/watch?v=fFnQIP6twM4,fFnQIP6twM4,Diamond,0
"G Herbo - Went Legit",https://www.youtube.com/watch?v=f663U9pJzj8,f663U9pJzj8,Diamond,0
"G-Eazy - Demons & Angels",https://www.youtube.com/watch?v=zcvYp4oxu-A,zcvYp4oxu-A,Diamond,0
"G-Eazy - Hate The Way ft. blackbear",https://www.youtube.com/watch?v=tygQrh4sX8c,tygQrh4sX8c,Diamond,0
"G-Eazy - Provide ft. Chris Brown & Mark Morrison",https://www.youtube.com/watch?v=Ncwhiu0kCQE,Ncwhiu0kCQE,Diamond,0
"Geegun & Timati & Egor Kreed - Rolls Royce",https://www.youtube.com/watch?v=KQNNlM6Lm_Q,KQNNlM6Lm_Q,Diamond,0
"GELO - Tweaker",https://www.youtube.com/watch?v=CweEQ2VlnmE,CweEQ2VlnmE,Diamond,0
"Gesaffelstein & The Weeknd - Lost in the Fire",https://www.youtube.com/watch?v=bTNS4VbnWvI,bTNS4VbnWvI,Diamond,0
"Giveon - Heartbreak Anniversary",https://www.youtube.com/watch?v=_UrogaVFSMg,_UrogaVFSMg,Diamond,0
"GloRilla - Internet Trolls",https://www.youtube.com/watch?v=56pgJCv8zsk,56pgJCv8zsk,Diamond,0
"GloRilla - TGIF",https://www.youtube.com/watch?v=EbDnAnQsuIM,EbDnAnQsuIM,Diamond,0
"GloRilla - Typa",https://www.youtube.com/watch?v=lirwbtNRtvs,lirwbtNRtvs,Diamond,0
"GloRilla & Cardi B - Tomorrow 2",https://www.youtube.com/watch?v=7Oa3SGLoSgQ,7Oa3SGLoSgQ,Diamond,0
"GloRilla & T-Pain - I LUV HER",https://www.youtube.com/watch?v=JE2rkNRGb9g,JE2rkNRGb9g,Diamond,0
"GloRilla, Gloss Up - Wrong One ft. Tay Keith",https://www.youtube.com/watch?v=r5AIuMUg3fU,r5AIuMUg3fU,Diamond,0
"Gnar - Death Note ft Lil Skies & Craig Xen",https://www.youtube.com/watch?v=5PRsdowAxhI,5PRsdowAxhI,Diamond,0
"Gucci Mane - 06 Gucci ft. DaBaby & 21 Savage",https://www.youtube.com/watch?v=uj4z_0WqzGg,uj4z_0WqzGg,Diamond,0
"Gucci Mane - Pissy ft. Roddy Ricch & Nardo Wick",https://www.youtube.com/watch?v=yBe9-doxCHw,yBe9-doxCHw,Diamond,0
"Gucci Mane - Rumors ft. Lil Durk",https://www.youtube.com/watch?v=0C5q9sUr7z8,0C5q9sUr7z8,Diamond,0
"Gunna - 25k jacket ft. Lil Baby",https://www.youtube.com/watch?v=CndjqMCse0k,CndjqMCse0k,Diamond,0
"Gunna - Baby Birkin",https://www.youtube.com/watch?v=Xz7RVjJzs9o,Xz7RVjJzs9o,Diamond,0
"Gunna - Banking On Me",https://www.youtube.com/watch?v=a0fpWWC-pfk,a0fpWWC-pfk,Diamond,0
"Gunna - Bread & Butter",https://www.youtube.com/watch?v=YTcs17ec9Tk,YTcs17ec9Tk,Diamond,0
"Gunna - forever be mine ft. Wizkid",https://www.youtube.com/watch?v=RQfK8VikThg,RQfK8VikThg,Gold,0
"Gunna - Fukumean",https://www.youtube.com/watch?v=KJOhF8uRzbI,KJOhF8uRzbI,Diamond,0
"Gunna - GOT DAMN",https://www.youtube.com/watch?v=-qAu1Sma7iE,-qAu1Sma7iE,Diamond,0
"Gunna - How You Did That ft. Kodak Black",https://www.youtube.com/watch?v=yDGRrZEbKAs,yDGRrZEbKAs,Diamond,0
"Gunna - I was just thinking",https://www.youtube.com/watch?v=Dg0Ezq5sK8U,Dg0Ezq5sK8U,Diamond,0
"Gunna - One Call",https://www.youtube.com/watch?v=a8PmJ8GhNxI,a8PmJ8GhNxI,Diamond,0
"Gunna - P power ft. Drake",https://www.youtube.com/watch?v=X5TMgp-3Ing,X5TMgp-3Ing,Diamond,0
"Gunna - Won't Stop",https://www.youtube.com/watch?v=UN8Dgzi6btI,UN8Dgzi6btI,Gold,0
"Gunna & Chloe - You & Me",https://www.youtube.com/watch?v=mACzOgvIq70,mACzOgvIq70,Diamond,0
"Gunna & Future - Too Easy",https://www.youtube.com/watch?v=msLKU8NVeRI,msLKU8NVeRI,Diamond,0
"H.E.R. - Come Through ft. Chris Brown",https://www.youtube.com/watch?v=aO8mNg2vjpI,aO8mNg2vjpI,Diamond,0
"Halsey, SUGA, BTS - SUGA's Interlude",https://www.youtube.com/watch?v=1pMc8R-4INs,1pMc8R-4INs,Diamond,0
"Happy Type Beat - Good Vibes",https://www.youtube.com/watch?v=kmoeQZUX_AA,kmoeQZUX_AA,Diamond,0
"Hard Bass Type Beat - Jasmine",https://www.youtube.com/watch?v=V05fDsdOQ44,V05fDsdOQ44,Diamond,0
"Hard Rap Type Beat - Arabi",https://www.youtube.com/watch?v=pNJkiZTKd8k,pNJkiZTKd8k,Diamond,0
"Headie One - Aint It Different ft. AJ Tracey & Stormzy",https://www.youtube.com/watch?v=bkeXnbx0BC0,bkeXnbx0BC0,Diamond,0
"Headie One & Drake - Only You Freestyle",https://www.youtube.com/watch?v=yWj6x-eZT8Q,yWj6x-eZT8Q,Diamond,0
"Headie One & K-Trap - ANPR",https://www.youtube.com/watch?v=vx5gbg1Mvc8,vx5gbg1Mvc8,Diamond,0
"Hotboii - 9/11",https://www.youtube.com/watch?v=wVNnT-URXlg,wVNnT-URXlg,Diamond,0
"Hotboii - I Really ft. 42 Dugg & Moneybagg Yo",https://www.youtube.com/watch?v=eEuX_KV9Olo,eEuX_KV9Olo,Diamond,0
"Hotboii & Kodak Black - Record First",https://www.youtube.com/watch?v=nOkMVlLbWik,nOkMVlLbWik,Diamond,0
"Iann Dior - I Find It Hard",https://www.youtube.com/watch?v=QKhjPoAubV0,QKhjPoAubV0,Diamond,0
"iann dior - Shots in the dark ft. Trippie Redd",https://www.youtube.com/watch?v=ffPKiD3FjDA,ffPKiD3FjDA,Diamond,0
"iann dior - V12 ft. Lil Uzi Vert",https://www.youtube.com/watch?v=MOvr_hCDQLc,MOvr_hCDQLc,Diamond,0
"iann dior & Lil Baby - Prospect",https://www.youtube.com/watch?v=Tnm_kytk2tM,Tnm_kytk2tM,Diamond,0
"Ice Spice - Baddie Baddie",https://www.youtube.com/watch?v=s3qcoX5Sg_c,s3qcoX5Sg_c,Gold,0
"Ice Spice & Nicki Minaj - Princess Diana",https://www.youtube.com/watch?v=0FcioMVhypk,0FcioMVhypk,Diamond,0
"Ice Spice & Rema - Pretty Girl",https://www.youtube.com/watch?v=kGE1BZZA2Uk,kGE1BZZA2Uk,Diamond,0
"Ice Spice & Travis Scott - Oh Shhh (Insturmental) + FLP",https://www.youtube.com/watch?v=YgW5b-8q5Xo,YgW5b-8q5Xo,Diamond,0
"Iggy Azalea - Sally Walker",https://www.youtube.com/watch?v=4LEl2zSx6RM,4LEl2zSx6RM,Diamond,0
"Iggy Azalea & Alice Chater - Lola",https://www.youtube.com/watch?v=Lteu3Ihi8ck,Lteu3Ihi8ck,Diamond,0
"Iggy Azalea & Tyga - Sip It",https://www.youtube.com/watch?v=u8At4BOuhCA,u8At4BOuhCA,Diamond,0
"iKON - I'm OK",https://www.youtube.com/watch?v=eVoRI6Y7vaI,eVoRI6Y7vaI,Diamond,0
"Internet Money - His & Hers ft. Don Toliver, Lil Uzi Vert & Gunna",https://www.youtube.com/watch?v=oLcC8HoF6a8,oLcC8HoF6a8,Diamond,0
"Internet Money - JETSKI ft. Lil Mosey & Lil Tecca",https://www.youtube.com/watch?v=sLtItf5km3s,sLtItf5km3s,Diamond,0
"Internet Money - Lemonade ft. Don Toliver, Gunna & Nav",https://www.youtube.com/watch?v=0ezcUWD_I8A,0ezcUWD_I8A,Diamond,0
"Internet Money & NBA Youngboy - Flossin",https://www.youtube.com/watch?v=DZNR9iX_5_g,DZNR9iX_5_g,Diamond,0
"J. Balvin & Dua Lipa, Bad Bunny, Tainy - UN DIA",https://www.youtube.com/watch?v=1eMSym66ucM,1eMSym66ucM,Diamond,0
"J. Cole - 1 0 0 . m i l feat. Bas",https://www.youtube.com/watch?v=cbLq1r2yIDc,cbLq1r2yIDc,Diamond,13
"J. Cole - 7 Minute Drill",https://www.youtube.com/watch?v=CgA5lwbbaKs,CgA5lwbbaKs,Diamond,0
"J. Cole - a m a r i",https://www.youtube.com/watch?v=wEkiAYCsQ4A,wEkiAYCsQ4A,Diamond,0
"J. Cole - Crocodile Tearz",https://www.youtube.com/watch?v=N6dNJ4nwW7c,N6dNJ4nwW7c,Diamond,0
"J. Cole - Heaven's EP",https://www.youtube.com/watch?v=o8pCIN4GgL0,o8pCIN4GgL0,Diamond,0
"J. Cole - Lion King On Ice",https://www.youtube.com/watch?v=3lxx_RBA04U,3lxx_RBA04U,Diamond,0
"J. Cole - Middle Child",https://www.youtube.com/watch?v=Dk5j0ea74E8,Dk5j0ea74E8,Diamond,0
"J. Cole - p r i d e . i s . t h e . d e v i l feat. Lil Baby",https://www.youtube.com/watch?v=lut6bRoYeSU,lut6bRoYeSU,Diamond,0
"J. Cole - Port Antonio",https://www.youtube.com/watch?v=zf2E70sjYDM,zf2E70sjYDM,Diamond,0
"Jack Harlow - Already Best Friends ft. Chris Brown",https://www.youtube.com/watch?v=BE7xU8vv14I,BE7xU8vv14I,Diamond,0
"Jack Harlow - Dua Lipa",https://www.youtube.com/watch?v=iPQ5PeWM-04,iPQ5PeWM-04,Diamond,0
"Jack Harlow - First Class",https://www.youtube.com/watch?v=l6VfwU-8yPo,l6VfwU-8yPo,Gold,0
"Jack Harlow - Just Us ft. Doja Cat",https://www.youtube.com/watch?v=_pUySspR6i8,_pUySspR6i8,Diamond,0
"Jack Harlow - Nail Tech",https://www.youtube.com/watch?v=2hviijupaDs,2hviijupaDs,Diamond,0
"Jack Harlow - Tranquility",https://www.youtube.com/watch?v=PFsbA7D4HYQ,PFsbA7D4HYQ,Diamond,0
"Jack Harlow - Tyler Herro",https://www.youtube.com/watch?v=5IUaJFlZlKw,5IUaJFlZlKw,Diamond,0
"Jack Harlow - Way Out ft. Big Sean 2020",https://www.youtube.com/watch?v=UdcblqpixXo,UdcblqpixXo,Diamond,0
"Jackboys - Gang Gang ft. Sheck Wes",https://www.youtube.com/watch?v=zQLLWCcHZ-Y,zQLLWCcHZ-Y,Diamond,0
"Jackboys - Gatti ft. Travis Scott, Pop Smoke",https://www.youtube.com/watch?v=3g-nacfhTso,3g-nacfhTso,Diamond,0
"Jackboys & Travis Scott - 2000 EXCURSION",https://www.youtube.com/watch?v=qaE-6eX9Uz8,qaE-6eX9Uz8,Gold,1
"Jackboys & Travis Scott - Out West ft. Young Thug",https://www.youtube.com/watch?v=L8jGKaPEazQ,L8jGKaPEazQ,Diamond,0
"Jacquees - You",https://www.youtube.com/watch?v=ydAbjNYWnM8,ydAbjNYWnM8,Diamond,0
"Jake Paul - Dana White Diss Track",https://www.youtube.com/watch?v=q_zIwDDKPOI,q_zIwDDKPOI,Diamond,0
"Jake Paul - Park South Freestyle 2020",https://www.youtube.com/watch?v=Qf0CA9bqX1k,Qf0CA9bqX1k,Diamond,0
"JayDaYoungan - Goodbye",https://www.youtube.com/watch?v=1zaRQOPeXZo,1zaRQOPeXZo,Diamond,0
"Jhene Aiko - BS ft. H.E.R",https://www.youtube.com/watch?v=r_t0xH2Az1Y,r_t0xH2Az1Y,Diamond,0
"Jhene Aiko - None Of Your Concern",https://www.youtube.com/watch?v=8Q3VY01LZg0,8Q3VY01LZg0,Diamond,0
"JID - Surround Sound ft. 21 Savage & Baby Tate",https://www.youtube.com/watch?v=JP60JT8WErk,JP60JT8WErk,Diamond,0
"Joey Bada$$ - Crash Dummy",https://www.youtube.com/watch?v=cH5-kRvJih8,cH5-kRvJih8,Diamond,0
"Joyner Lucas - Duck Duck Goose",https://www.youtube.com/watch?v=VwDWiwN-eG8,VwDWiwN-eG8,Diamond,0
"Joyner Lucas - Fall Slowly ft. Ashanti",https://www.youtube.com/watch?v=eP_GUrVIY8o,eP_GUrVIY8o,Diamond,0
"Joyner Lucas - Lotto",https://www.youtube.com/watch?v=MViSNx9LKwI,MViSNx9LKwI,Diamond,0
"Joyner Lucas - Seventeen",https://www.youtube.com/watch?v=731XX7BJ2Hw,731XX7BJ2Hw,Diamond,0
"Joyner Lucas - Snitch",https://www.youtube.com/watch?v=vqXy-9377Ak,vqXy-9377Ak,Diamond,0
"Joyner Lucas - The War ft. Young Thug",https://www.youtube.com/watch?v=csrWBDy_OHY,csrWBDy_OHY,Diamond,0
"Joyner Lucas - What's That?",https://www.youtube.com/watch?v=WwY944x-lwM,WwY944x-lwM,Diamond,0
"Joyner Lucas - Will",https://www.youtube.com/watch?v=z0vPIA-4RFY,z0vPIA-4RFY,Diamond,0
"Joyner Lucas & Future - Blackout",https://www.youtube.com/watch?v=RVOpFNPuI74,RVOpFNPuI74,Diamond,0
"Joyner Lucas & J. Cole - Your Heart",https://www.youtube.com/watch?v=X_LkWK_HMWw,X_LkWK_HMWw,Diamond,0
"Joyner Lucas & Lil Baby - Ramen & OJ",https://www.youtube.com/watch?v=CwIzNVPhuk8,CwIzNVPhuk8,Diamond,0
"Joyner Lucas ft Logic - ISIS ADHD",https://www.youtube.com/watch?v=GaLkObOVKDc,GaLkObOVKDc,Diamond,0
"Juice WRLD  - Come & Go ft. Marshmello",https://www.youtube.com/watch?v=EODCPmGd7tw,EODCPmGd7tw,Diamond,0
"Juice WRLD - 734",https://www.youtube.com/watch?v=MCQXjJSYhBM,MCQXjJSYhBM,Diamond,0
"Juice WRLD - Already Dead",https://www.youtube.com/watch?v=i1BqWychaz0,i1BqWychaz0,Diamond,0
"Juice WRLD - Bad Boy ft. Young Thug",https://www.youtube.com/watch?v=jTw-BKQV4Hc,jTw-BKQV4Hc,Diamond,0
"Juice WRLD - Bandit ft. NBA Youngboy",https://www.youtube.com/watch?v=H375PFeoGB4,h375PFeoGB4,Diamond,0
